danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,album,year,artist,album_popularity
0.332,0.815,11,-8.808,0,0.0758,0.000193,0.0378,0.341,0.423,125.502,audio_features,4XcGTjRucN39FvHMgIznOU,spotify:track:4XcGTjRucN39FvHMgIznOU,https://api.spotify.com/v1/tracks/4XcGTjRucN39FvHMgIznOU,https://api.spotify.com/v1/audio-analysis/4XcGTjRucN39FvHMgIznOU,161213,4,Rebel Lands,Blessed Are the Sick,1991,Morbid Angel,36
0.421,0.28,4,-16.208,1,0.0299,0.758,0.768,0.675,0.0422,100.037,audio_features,4TZrJQaO3zG1z69YHF4ZSh,spotify:track:4TZrJQaO3zG1z69YHF4ZSh,https://api.spotify.com/v1/tracks/4TZrJQaO3zG1z69YHF4ZSh,https://api.spotify.com/v1/audio-analysis/4TZrJQaO3zG1z69YHF4ZSh,109053,3,Doomsday Celebration,Blessed Are the Sick,1991,Morbid Angel,36
0.353,0.822,1,-9.921,1,0.0667,0.00796,0.00108,0.192,0.495,114.21,audio_features,2M39Q7j8nPEUDFbI9N7dYv,spotify:track:2M39Q7j8nPEUDFbI9N7dYv,https://api.spotify.com/v1/tracks/2M39Q7j8nPEUDFbI9N7dYv,https://api.spotify.com/v1/audio-analysis/2M39Q7j8nPEUDFbI9N7dYv,114707,4,Day of Suffering,Blessed Are the Sick,1991,Morbid Angel,36
0.35,0.698,11,-8.993,1,0.052,0.00324,0.00159,0.103,0.221,126.9,audio_features,5tkcDYuFIbljBOCgj9Bcru,spotify:track:5tkcDYuFIbljBOCgj9Bcru,https://api.spotify.com/v1/tracks/5tkcDYuFIbljBOCgj9Bcru,https://api.spotify.com/v1/audio-analysis/5tkcDYuFIbljBOCgj9Bcru,286960,4,Blessed Are The Sick / Leading the Rats,Blessed Are the Sick,1991,Morbid Angel,36
0.306,0.921,2,-7.72,1,0.0733,8.01e-05,0.00181,0.148,0.469,111.796,audio_features,0lHI8w0X4cTEDR0dLBEWel,spotify:track:0lHI8w0X4cTEDR0dLBEWel,https://api.spotify.com/v1/tracks/0lHI8w0X4cTEDR0dLBEWel,https://api.spotify.com/v1/audio-analysis/0lHI8w0X4cTEDR0dLBEWel,204600,4,Thy Kingdom Come,Blessed Are the Sick,1991,Morbid Angel,36
0.442,0.912,11,-7.434,0,0.0609,0.000818,9.87e-06,0.475,0.528,125.913,audio_features,5FkbwSQfZtT6cbg0TubRy9,spotify:track:5FkbwSQfZtT6cbg0TubRy9,https://api.spotify.com/v1/tracks/5FkbwSQfZtT6cbg0TubRy9,https://api.spotify.com/v1/audio-analysis/5FkbwSQfZtT6cbg0TubRy9,130160,4,Unholy Blasphemies,Blessed Are the Sick,1991,Morbid Angel,36
0.312,0.916,8,-8.247,1,0.0684,0.00241,0.0144,0.367,0.513,151.507,audio_features,49TNXE5QUMnKzmf3G7FFrm,spotify:track:49TNXE5QUMnKzmf3G7FFrm,https://api.spotify.com/v1/tracks/49TNXE5QUMnKzmf3G7FFrm,https://api.spotify.com/v1/audio-analysis/49TNXE5QUMnKzmf3G7FFrm,266813,4,Abominations,Blessed Are the Sick,1991,Morbid Angel,36
0.312,0.386,3,-13.405,0,0.0425,0.487,0.635,0.106,0.383,127.964,audio_features,1zA1xc9CxnJj1Wn5HlSq6k,spotify:track:1zA1xc9CxnJj1Wn5HlSq6k,https://api.spotify.com/v1/tracks/1zA1xc9CxnJj1Wn5HlSq6k,https://api.spotify.com/v1/audio-analysis/1zA1xc9CxnJj1Wn5HlSq6k,100947,4,Desolate Ways,Blessed Are the Sick,1991,Morbid Angel,36
0.303,0.882,1,-7.845,1,0.0664,0.000327,0.00378,0.134,0.501,141.376,audio_features,38Ql1hgcSxnWwzgM40INI1,spotify:track:38Ql1hgcSxnWwzgM40INI1,https://api.spotify.com/v1/tracks/38Ql1hgcSxnWwzgM40INI1,https://api.spotify.com/v1/audio-analysis/38Ql1hgcSxnWwzgM40INI1,353493,4,The Ancient Ones,Blessed Are the Sick,1991,Morbid Angel,36
0.419,0.183,9,-13.83,1,0.0763,0.559,0.952,0.116,0.3,132.64,audio_features,654nGqIRNUtObNApOvN3PL,spotify:track:654nGqIRNUtObNApOvN3PL,https://api.spotify.com/v1/tracks/654nGqIRNUtObNApOvN3PL,https://api.spotify.com/v1/audio-analysis/654nGqIRNUtObNApOvN3PL,84987,3,In Remembrance,Blessed Are the Sick,1991,Morbid Angel,36
0.166,0.927,7,-8.797,1,0.0736,3.94e-06,0.651,0.344,0.219,131.984,audio_features,5faD0zZ9fMa3J5ZN3lIWtp,spotify:track:5faD0zZ9fMa3J5ZN3lIWtp,https://api.spotify.com/v1/tracks/5faD0zZ9fMa3J5ZN3lIWtp,https://api.spotify.com/v1/audio-analysis/5faD0zZ9fMa3J5ZN3lIWtp,399093,4,Left Hand Path,Left Hand Path,1990,Entombed,42
0.166,0.931,1,-7.042,1,0.0832,4.23e-06,0.171,0.276,0.236,107.676,audio_features,74sEzDFrgGFxaM7xrEyOkG,spotify:track:74sEzDFrgGFxaM7xrEyOkG,https://api.spotify.com/v1/tracks/74sEzDFrgGFxaM7xrEyOkG,https://api.spotify.com/v1/audio-analysis/74sEzDFrgGFxaM7xrEyOkG,239933,4,Drowned,Left Hand Path,1990,Entombed,42
0.137,0.948,7,-7.632,1,0.102,2.97e-06,0.509,0.335,0.305,167.45,audio_features,48zi76YORvpiYO67liH70R,spotify:track:48zi76YORvpiYO67liH70R,https://api.spotify.com/v1/tracks/48zi76YORvpiYO67liH70R,https://api.spotify.com/v1/audio-analysis/48zi76YORvpiYO67liH70R,222373,4,Revel In Flesh,Left Hand Path,1990,Entombed,42
0.183,0.986,1,-8.044,1,0.102,1.19e-06,0.895,0.248,0.178,131.285,audio_features,3cmEh49U5WRfPcFipIu7LY,spotify:track:3cmEh49U5WRfPcFipIu7LY,https://api.spotify.com/v1/tracks/3cmEh49U5WRfPcFipIu7LY,https://api.spotify.com/v1/audio-analysis/3cmEh49U5WRfPcFipIu7LY,251093,4,When Life Has Ceased,Left Hand Path,1990,Entombed,42
0.29,0.976,6,-7.507,1,0.109,2.23e-06,0.227,0.205,0.19,111.341,audio_features,5CU8oOEfI9IoZQxcjC2D2B,spotify:track:5CU8oOEfI9IoZQxcjC2D2B,https://api.spotify.com/v1/tracks/5CU8oOEfI9IoZQxcjC2D2B,https://api.spotify.com/v1/audio-analysis/5CU8oOEfI9IoZQxcjC2D2B,123667,4,Supposed To Rot,Left Hand Path,1990,Entombed,42
0.341,0.984,7,-6.81,1,0.149,4.75e-06,0.0994,0.115,0.126,113.9,audio_features,7wm7di7XtlL3IXRWPL9H4T,spotify:track:7wm7di7XtlL3IXRWPL9H4T,https://api.spotify.com/v1/tracks/7wm7di7XtlL3IXRWPL9H4T,https://api.spotify.com/v1/audio-analysis/7wm7di7XtlL3IXRWPL9H4T,179840,4,But Life Goes On,Left Hand Path,1990,Entombed,42
0.232,0.978,7,-6.349,1,0.126,4.2e-06,0.101,0.0609,0.166,131.149,audio_features,7cjxGM8tECsRdiTBYc2KFw,spotify:track:7cjxGM8tECsRdiTBYc2KFw,https://api.spotify.com/v1/tracks/7cjxGM8tECsRdiTBYc2KFw,https://api.spotify.com/v1/audio-analysis/7cjxGM8tECsRdiTBYc2KFw,262760,4,Bitter Loss,Left Hand Path,1990,Entombed,42
0.191,0.961,6,-7.339,1,0.106,1.07e-06,0.886,0.266,0.29,109.726,audio_features,2CvtsZt7wGW1iIFniV5CAw,spotify:track:2CvtsZt7wGW1iIFniV5CAw,https://api.spotify.com/v1/tracks/2CvtsZt7wGW1iIFniV5CAw,https://api.spotify.com/v1/audio-analysis/2CvtsZt7wGW1iIFniV5CAw,325373,4,Morbid Devourment,Left Hand Path,1990,Entombed,42
0.176,0.95,1,-7.408,1,0.12,1.14e-06,0.857,0.107,0.311,111.965,audio_features,2wPCKvH509FfKrL66scvu2,spotify:track:2wPCKvH509FfKrL66scvu2,https://api.spotify.com/v1/tracks/2wPCKvH509FfKrL66scvu2,https://api.spotify.com/v1/audio-analysis/2wPCKvH509FfKrL66scvu2,178960,4,Abnormally Deceased,Left Hand Path,1990,Entombed,42
0.219,0.987,7,-5.211,1,0.186,4.86e-06,0.579,0.272,0.103,141.059,audio_features,1jyeknQl9iy8sfUafUW5f3,spotify:track:1jyeknQl9iy8sfUafUW5f3,https://api.spotify.com/v1/tracks/1jyeknQl9iy8sfUafUW5f3,https://api.spotify.com/v1/audio-analysis/1jyeknQl9iy8sfUafUW5f3,205707,4,The Truth Beyond,Left Hand Path,1990,Entombed,42
0.14,0.975,6,-7.462,1,0.0911,1.96e-06,0.919,0.164,0.27,165.024,audio_features,641ntKrSCGimRngZESb7Vn,spotify:track:641ntKrSCGimRngZESb7Vn,https://api.spotify.com/v1/tracks/641ntKrSCGimRngZESb7Vn,https://api.spotify.com/v1/audio-analysis/641ntKrSCGimRngZESb7Vn,177560,4,Carnal Leftovers,Left Hand Path,1990,Entombed,42
0.124,0.961,7,-6.607,1,0.111,1.95e-06,0.85,0.0678,0.194,172.986,audio_features,1bhT7RgdMM1rHqbkpoREdR,spotify:track:1bhT7RgdMM1rHqbkpoREdR,https://api.spotify.com/v1/tracks/1bhT7RgdMM1rHqbkpoREdR,https://api.spotify.com/v1/audio-analysis/1bhT7RgdMM1rHqbkpoREdR,268200,4,Premature Autopsy,Left Hand Path,1990,Entombed,42
0.226,0.363,8,-5.556,1,0.0446,0.000852,0.82,0.359,0.222,85.903,audio_features,07rbXh19Dj32bc8Gn3xGkl,spotify:track:07rbXh19Dj32bc8Gn3xGkl,https://api.spotify.com/v1/tracks/07rbXh19Dj32bc8Gn3xGkl,https://api.spotify.com/v1/audio-analysis/07rbXh19Dj32bc8Gn3xGkl,47613,4,Gothic Stone,Nightfall,1987,Candlemass,18
0.215,0.896,3,-4.589,1,0.0764,1.27e-05,0.0163,0.143,0.18,124.184,audio_features,4vT1nJCH1UGIFKTZel4zh7,spotify:track:4vT1nJCH1UGIFKTZel4zh7,https://api.spotify.com/v1/tracks/4vT1nJCH1UGIFKTZel4zh7,https://api.spotify.com/v1/audio-analysis/4vT1nJCH1UGIFKTZel4zh7,446707,4,The Well of Souls,Nightfall,1987,Candlemass,18
0.164,0.679,3,-5.485,1,0.0582,1.23e-06,0.87,0.0858,0.199,128.972,audio_features,0FK8UHo1Qm4ZBH2yu4hrI9,spotify:track:0FK8UHo1Qm4ZBH2yu4hrI9,https://api.spotify.com/v1/tracks/0FK8UHo1Qm4ZBH2yu4hrI9,https://api.spotify.com/v1/audio-analysis/0FK8UHo1Qm4ZBH2yu4hrI9,139547,4,Codex Gigas,Nightfall,1987,Candlemass,18
0.193,0.836,4,-4.531,1,0.0501,0.000319,0.00055,0.0497,0.338,155.103,audio_features,0Kg8WM9pMEiEuIG9FJwp9W,spotify:track:0Kg8WM9pMEiEuIG9FJwp9W,https://api.spotify.com/v1/tracks/0Kg8WM9pMEiEuIG9FJwp9W,https://api.spotify.com/v1/audio-analysis/0Kg8WM9pMEiEuIG9FJwp9W,346747,4,At the Gallows End,Nightfall,1987,Candlemass,18
0.192,0.667,5,-4.363,0,0.0387,6.74e-05,0.000252,0.262,0.336,95.659,audio_features,40mZH4CHbDCTfeYdpSC10S,spotify:track:40mZH4CHbDCTfeYdpSC10S,https://api.spotify.com/v1/tracks/40mZH4CHbDCTfeYdpSC10S,https://api.spotify.com/v1/audio-analysis/40mZH4CHbDCTfeYdpSC10S,329707,4,Samarithan,Nightfall,1987,Candlemass,18
0.0709,0.245,10,-6.011,0,0.0424,7.69e-06,0.938,0.229,0.515,80.176,audio_features,6G6zFjzNwmzRN0Il1CkHkL,spotify:track:6G6zFjzNwmzRN0Il1CkHkL,https://api.spotify.com/v1/tracks/6G6zFjzNwmzRN0Il1CkHkL,https://api.spotify.com/v1/audio-analysis/6G6zFjzNwmzRN0Il1CkHkL,141533,4,Marche Funebre,Nightfall,1987,Candlemass,18
0.15,0.914,1,-5.215,1,0.0846,1.23e-05,0.000614,0.161,0.15,81.509,audio_features,1fO3LKmeLundTgKQamvuU6,spotify:track:1fO3LKmeLundTgKQamvuU6,https://api.spotify.com/v1/tracks/1fO3LKmeLundTgKQamvuU6,https://api.spotify.com/v1/audio-analysis/1fO3LKmeLundTgKQamvuU6,426840,3,Dark Are The Veils Of Death,Nightfall,1987,Candlemass,18
0.223,0.673,3,-4.487,1,0.0436,0.00135,0.000355,0.144,0.269,120.386,audio_features,6PyolnGbOZfOZ6BWy7k2cy,spotify:track:6PyolnGbOZfOZ6BWy7k2cy,https://api.spotify.com/v1/tracks/6PyolnGbOZfOZ6BWy7k2cy,https://api.spotify.com/v1/audio-analysis/6PyolnGbOZfOZ6BWy7k2cy,368773,4,Mourner's Lament,Nightfall,1987,Candlemass,18
0.13,0.764,8,-4.305,1,0.0483,7.46e-05,0.000546,0.164,0.343,80.866,audio_features,1aoZEvlrEK4zwpvFl7HG3f,spotify:track:1aoZEvlrEK4zwpvFl7HG3f,https://api.spotify.com/v1/tracks/1aoZEvlrEK4zwpvFl7HG3f,https://api.spotify.com/v1/audio-analysis/1aoZEvlrEK4zwpvFl7HG3f,396627,4,Bewitched,Nightfall,1987,Candlemass,18
0.4,0.812,4,-8.459,1,0.0389,0.0035,0.883,0.131,0.106,117.857,audio_features,4MmHAyruqFxhUeWbRVTALD,spotify:track:4MmHAyruqFxhUeWbRVTALD,https://api.spotify.com/v1/tracks/4MmHAyruqFxhUeWbRVTALD,https://api.spotify.com/v1/audio-analysis/4MmHAyruqFxhUeWbRVTALD,135813,4,Black Candles,Nightfall,1987,Candlemass,18
0.195,0.65,8,-5.811,1,0.0317,3.37e-05,0.0539,0.0728,0.129,81.138,audio_features,1xNPOzm4Am2Umn0r9jcKw0,spotify:track:1xNPOzm4Am2Umn0r9jcKw0,https://api.spotify.com/v1/tracks/1xNPOzm4Am2Umn0r9jcKw0,https://api.spotify.com/v1/audio-analysis/1xNPOzm4Am2Umn0r9jcKw0,430173,4,Bewitched (demo),Nightfall,1987,Candlemass,18
0.135,0.854,11,-6.886,1,0.0542,1.62e-05,0.147,0.121,0.162,85.816,audio_features,1gDeJpaMTngFGVDFVKicIA,spotify:track:1gDeJpaMTngFGVDFVKicIA,https://api.spotify.com/v1/tracks/1gDeJpaMTngFGVDFVKicIA,https://api.spotify.com/v1/audio-analysis/1gDeJpaMTngFGVDFVKicIA,368280,4,Battlecry (demo),Nightfall,1987,Candlemass,18
0.263,0.773,11,-6.228,1,0.0625,0.0288,0.0106,0.276,0.312,126.443,audio_features,2YFRvshoVnUjvsjgjHz9id,spotify:track:2YFRvshoVnUjvsjgjHz9id,https://api.spotify.com/v1/tracks/2YFRvshoVnUjvsjgjHz9id,https://api.spotify.com/v1/audio-analysis/2YFRvshoVnUjvsjgjHz9id,316253,4,The Well Of Souls (live Elm St Club),Nightfall,1987,Candlemass,18
0.229,0.812,11,-7.559,1,0.064,0.00401,0.241,0.284,0.26,107.989,audio_features,4QTMzUYHa7My17VkOefFKl,spotify:track:4QTMzUYHa7My17VkOefFKl,https://api.spotify.com/v1/tracks/4QTMzUYHa7My17VkOefFKl,https://api.spotify.com/v1/audio-analysis/4QTMzUYHa7My17VkOefFKl,247333,4,Dark Are The Veils Of Death (live Elm St Club),Nightfall,1987,Candlemass,18
0.26,0.755,3,-7.367,1,0.0328,6.72e-05,0.825,0.0798,0.203,153.751,audio_features,3oviKK08gxjDkD8Lv6prgb,spotify:track:3oviKK08gxjDkD8Lv6prgb,https://api.spotify.com/v1/tracks/3oviKK08gxjDkD8Lv6prgb,https://api.spotify.com/v1/audio-analysis/3oviKK08gxjDkD8Lv6prgb,350187,4,At The Gallows End (studio outtake),Nightfall,1987,Candlemass,18
0.278,0.504,10,-8.311,1,0.0325,0.000144,0.805,0.092,0.296,120.485,audio_features,6PTv7m90nggtgNuoWa1j59,spotify:track:6PTv7m90nggtgNuoWa1j59,https://api.spotify.com/v1/tracks/6PTv7m90nggtgNuoWa1j59,https://api.spotify.com/v1/audio-analysis/6PTv7m90nggtgNuoWa1j59,336333,4,Mourner's Lament (studio outtake),Nightfall,1987,Candlemass,18
0.614,0.233,1,-16.446,0,0.655,0.964,0,0.447,0.471,127.214,audio_features,2mVVQBRVFhu2o9Y6N3HPGm,spotify:track:2mVVQBRVFhu2o9Y6N3HPGm,https://api.spotify.com/v1/tracks/2mVVQBRVFhu2o9Y6N3HPGm,https://api.spotify.com/v1/audio-analysis/2mVVQBRVFhu2o9Y6N3HPGm,1461867,3,Interview,Nightfall,1987,Candlemass,18
0.171,0.985,8,-5.577,1,0.114,0.116,0.718,0.407,0.0936,178.761,audio_features,1fSVUucLtQtQM6k0WtbKsT,spotify:track:1fSVUucLtQtQM6k0WtbKsT,https://api.spotify.com/v1/tracks/1fSVUucLtQtQM6k0WtbKsT,https://api.spotify.com/v1/audio-analysis/1fSVUucLtQtQM6k0WtbKsT,135160,4,Twisted Mass of Burnt Decay,Mental Funeral,2003,Autopsy,6
0.319,0.861,0,-6.894,1,0.0673,0.313,0.797,0.357,0.115,114.094,audio_features,5P5KuxFVPSMAq2PEvgRTIR,spotify:track:5P5KuxFVPSMAq2PEvgRTIR,https://api.spotify.com/v1/tracks/5P5KuxFVPSMAq2PEvgRTIR,https://api.spotify.com/v1/audio-analysis/5P5KuxFVPSMAq2PEvgRTIR,248640,4,In the Grip of Winter,Mental Funeral,2003,Autopsy,6
0.222,0.257,0,-10.626,1,0.0412,0.944,0.664,0.836,0.274,74.642,audio_features,640Ad8g9VtLT4o2oDKd9JQ,spotify:track:640Ad8g9VtLT4o2oDKd9JQ,https://api.spotify.com/v1/tracks/640Ad8g9VtLT4o2oDKd9JQ,https://api.spotify.com/v1/audio-analysis/640Ad8g9VtLT4o2oDKd9JQ,35493,3,Fleshcrawl,Mental Funeral,2003,Autopsy,6
0.221,0.926,7,-6.302,1,0.0803,0.22,0.708,0.144,0.151,87.072,audio_features,2wt5f3RMIYyvQifJ9ifPOw,spotify:track:2wt5f3RMIYyvQifJ9ifPOw,https://api.spotify.com/v1/tracks/2wt5f3RMIYyvQifJ9ifPOw,https://api.spotify.com/v1/audio-analysis/2wt5f3RMIYyvQifJ9ifPOw,198840,4,Torn from the Womb,Mental Funeral,2003,Autopsy,6
0.252,0.994,8,-5.559,1,0.125,0.00914,0.506,0.332,0.0461,106.132,audio_features,36w1OaYnCczaffc5KyKDaD,spotify:track:36w1OaYnCczaffc5KyKDaD,https://api.spotify.com/v1/tracks/36w1OaYnCczaffc5KyKDaD,https://api.spotify.com/v1/audio-analysis/36w1OaYnCczaffc5KyKDaD,244027,4,Slaughterday,Mental Funeral,2003,Autopsy,6
0.258,0.974,7,-6.72,1,0.107,0.138,0.786,0.352,0.0783,101.62,audio_features,0OqVwW954n7579BPZEHjad,spotify:track:0OqVwW954n7579BPZEHjad,https://api.spotify.com/v1/tracks/0OqVwW954n7579BPZEHjad,https://api.spotify.com/v1/audio-analysis/0OqVwW954n7579BPZEHjad,198600,4,Dead,Mental Funeral,2003,Autopsy,6
0.287,0.992,7,-6.61,1,0.106,0.0739,0.896,0.34,0.0375,120.767,audio_features,6FPKyDcWTwbqdgNgS3CneZ,spotify:track:6FPKyDcWTwbqdgNgS3CneZ,https://api.spotify.com/v1/tracks/6FPKyDcWTwbqdgNgS3CneZ,https://api.spotify.com/v1/audio-analysis/6FPKyDcWTwbqdgNgS3CneZ,259640,4,Robbing the Grave,Mental Funeral,2003,Autopsy,6
0.177,0.987,1,-6.191,1,0.131,0.0587,0.815,0.349,0.0522,81.485,audio_features,63rBVEIeeDCA6ENVRok1AK,spotify:track:63rBVEIeeDCA6ENVRok1AK,https://api.spotify.com/v1/tracks/63rBVEIeeDCA6ENVRok1AK,https://api.spotify.com/v1/audio-analysis/63rBVEIeeDCA6ENVRok1AK,363493,4,Hole in the Head,Mental Funeral,2003,Autopsy,6
0.204,0.962,8,-5.66,1,0.0994,0.0645,0.829,0.312,0.105,76.832,audio_features,3wBxY9QzEvMdkttfiAVOlc,spotify:track:3wBxY9QzEvMdkttfiAVOlc,https://api.spotify.com/v1/tracks/3wBxY9QzEvMdkttfiAVOlc,https://api.spotify.com/v1/audio-analysis/3wBxY9QzEvMdkttfiAVOlc,274000,4,Destined to Fester,Mental Funeral,2003,Autopsy,6
0.194,1.0,8,-6.102,1,0.138,0.000558,0.684,0.85,0.0326,129.801,audio_features,5ZWZ6mMby7eusCuvAION7t,spotify:track:5ZWZ6mMby7eusCuvAION7t,https://api.spotify.com/v1/tracks/5ZWZ6mMby7eusCuvAION7t,https://api.spotify.com/v1/audio-analysis/5ZWZ6mMby7eusCuvAION7t,46000,4,Bonesaw,Mental Funeral,2003,Autopsy,6
0.285,0.99,7,-7.326,1,0.119,0.242,0.776,0.39,0.039,112.329,audio_features,6aTKwZGQgoetK4r8omt0Bz,spotify:track:6aTKwZGQgoetK4r8omt0Bz,https://api.spotify.com/v1/tracks/6aTKwZGQgoetK4r8omt0Bz,https://api.spotify.com/v1/audio-analysis/6aTKwZGQgoetK4r8omt0Bz,234173,4,Dark Crusade,Mental Funeral,2003,Autopsy,6
0.539,0.276,11,-16.294,1,0.0874,0.748,0.818,0.113,0.0321,107.071,audio_features,5a7ROX9ZqYJWSNXh9tvqYp,spotify:track:5a7ROX9ZqYJWSNXh9tvqYp,https://api.spotify.com/v1/tracks/5a7ROX9ZqYJWSNXh9tvqYp,https://api.spotify.com/v1/audio-analysis/5a7ROX9ZqYJWSNXh9tvqYp,38293,4,Mental Funeral,Mental Funeral,2003,Autopsy,6
0.221,0.737,1,-6.58,1,0.0372,0.000111,0.677,0.0355,0.172,85.148,audio_features,6fqvkh2yO9Kab8Wxab4OZM,spotify:track:6fqvkh2yO9Kab8Wxab4OZM,https://api.spotify.com/v1/tracks/6fqvkh2yO9Kab8Wxab4OZM,https://api.spotify.com/v1/audio-analysis/6fqvkh2yO9Kab8Wxab4OZM,234240,4,Retribution For The Dead,Mental Funeral,2003,Autopsy,6
0.193,0.827,10,-11.18,1,0.0805,0.0451,0.674,0.325,0.0616,113.018,audio_features,4dUFA953bjpCwyKWxyiKCT,spotify:track:4dUFA953bjpCwyKWxyiKCT,https://api.spotify.com/v1/tracks/4dUFA953bjpCwyKWxyiKCT,https://api.spotify.com/v1/audio-analysis/4dUFA953bjpCwyKWxyiKCT,282333,4,Ridden With Disease,Mental Funeral,2003,Autopsy,6
0.139,0.841,0,-11.222,1,0.0638,0.55,0.882,0.33,0.206,93.607,audio_features,1y69d9jRL572NJRXToYvqQ,spotify:track:1y69d9jRL572NJRXToYvqQ,https://api.spotify.com/v1/tracks/1y69d9jRL572NJRXToYvqQ,https://api.spotify.com/v1/audio-analysis/1y69d9jRL572NJRXToYvqQ,210360,4,Service For A Vacant Coffin,Mental Funeral,2003,Autopsy,6
0.28,0.985,11,-4.791,1,0.182,1.26e-05,0.835,0.326,0.272,108.789,audio_features,6vnqfU4piMJ77BRENrdXte,spotify:track:6vnqfU4piMJ77BRENrdXte,https://api.spotify.com/v1/tracks/6vnqfU4piMJ77BRENrdXte,https://api.spotify.com/v1/audio-analysis/6vnqfU4piMJ77BRENrdXte,237533,3,Crown of Horns,None So Vile,1996,Cryptopsy,37
0.249,0.977,10,-3.447,0,0.208,4.64e-06,0.88,0.355,0.308,108.993,audio_features,0Tl3FQ3VoxrbaAOIshwsfM,spotify:track:0Tl3FQ3VoxrbaAOIshwsfM,https://api.spotify.com/v1/tracks/0Tl3FQ3VoxrbaAOIshwsfM,https://api.spotify.com/v1/audio-analysis/0Tl3FQ3VoxrbaAOIshwsfM,241600,3,Slit Your Guts,None So Vile,1996,Cryptopsy,37
0.261,0.982,7,-4.499,1,0.202,4.63e-06,0.856,0.24,0.292,101.29,audio_features,774kFk9YCPyTYR7sSIDqum,spotify:track:774kFk9YCPyTYR7sSIDqum,https://api.spotify.com/v1/tracks/774kFk9YCPyTYR7sSIDqum,https://api.spotify.com/v1/audio-analysis/774kFk9YCPyTYR7sSIDqum,251493,4,Graves of the Fathers,None So Vile,1996,Cryptopsy,37
0.281,0.982,6,-6.673,1,0.155,6.21e-06,0.907,0.25,0.273,117.471,audio_features,1nFqy7pwzHPyEVbq7X49SM,spotify:track:1nFqy7pwzHPyEVbq7X49SM,https://api.spotify.com/v1/tracks/1nFqy7pwzHPyEVbq7X49SM,https://api.spotify.com/v1/audio-analysis/1nFqy7pwzHPyEVbq7X49SM,233107,4,Dead and Dripping,None So Vile,1996,Cryptopsy,37
0.312,0.966,7,-6.162,1,0.19,4.53e-05,0.922,0.142,0.338,106.613,audio_features,2LfpGEUBilF3nY3ZT8uPrb,spotify:track:2LfpGEUBilF3nY3ZT8uPrb,https://api.spotify.com/v1/tracks/2LfpGEUBilF3nY3ZT8uPrb,https://api.spotify.com/v1/audio-analysis/2LfpGEUBilF3nY3ZT8uPrb,239733,4,Benedictine Convulsions,None So Vile,1996,Cryptopsy,37
0.261,0.987,0,-5.112,1,0.368,1.69e-05,0.912,0.0871,0.107,114.701,audio_features,3KQyZjdgrX5PLtDgLAMDtB,spotify:track:3KQyZjdgrX5PLtDgLAMDtB,https://api.spotify.com/v1/tracks/3KQyZjdgrX5PLtDgLAMDtB,https://api.spotify.com/v1/audio-analysis/3KQyZjdgrX5PLtDgLAMDtB,277827,4,Phobophile,None So Vile,1996,Cryptopsy,37
0.208,0.985,6,-4.692,1,0.167,2.82e-06,0.921,0.285,0.291,154.656,audio_features,2f4tUxKd49x1Y3WXNGpGiP,spotify:track:2f4tUxKd49x1Y3WXNGpGiP,https://api.spotify.com/v1/tracks/2f4tUxKd49x1Y3WXNGpGiP,https://api.spotify.com/v1/audio-analysis/2f4tUxKd49x1Y3WXNGpGiP,150800,4,Lichmistress,None So Vile,1996,Cryptopsy,37
0.222,0.966,6,-4.948,1,0.175,2.42e-06,0.845,0.772,0.305,156.293,audio_features,3ckBGxdtrfZ3e8asyXWVM8,spotify:track:3ckBGxdtrfZ3e8asyXWVM8,https://api.spotify.com/v1/tracks/3ckBGxdtrfZ3e8asyXWVM8,https://api.spotify.com/v1/audio-analysis/3ckBGxdtrfZ3e8asyXWVM8,291040,4,Orgiastic Disembowelment,None So Vile,1996,Cryptopsy,37
0.247,0.738,6,-4.706,0,0.033,0.000118,0.000549,0.257,0.15,77.728,audio_features,2C0zsyFaS9t3V4Ug7pbY16,spotify:track:2C0zsyFaS9t3V4Ug7pbY16,https://api.spotify.com/v1/tracks/2C0zsyFaS9t3V4Ug7pbY16,https://api.spotify.com/v1/audio-analysis/2C0zsyFaS9t3V4Ug7pbY16,337773,4,Solitude,Epicus Doomicus Metallicus (2007 Bonus Edition),1986,Candlemass,20
0.273,0.848,4,-5.742,1,0.0725,2.91e-05,0.0661,0.0789,0.191,126.932,audio_features,1hwYSCCjFlRaMYMEQlHLUP,spotify:track:1hwYSCCjFlRaMYMEQlHLUP,https://api.spotify.com/v1/tracks/1hwYSCCjFlRaMYMEQlHLUP,https://api.spotify.com/v1/audio-analysis/1hwYSCCjFlRaMYMEQlHLUP,552107,4,Demons Gate,Epicus Doomicus Metallicus (2007 Bonus Edition),1986,Candlemass,20
0.226,0.89,2,-3.323,1,0.0967,0.000521,0.00105,0.328,0.248,117.439,audio_features,1wRrI8lbfHNpGk9hBP4awt,spotify:track:1wRrI8lbfHNpGk9hBP4awt,https://api.spotify.com/v1/tracks/1wRrI8lbfHNpGk9hBP4awt,https://api.spotify.com/v1/audio-analysis/1wRrI8lbfHNpGk9hBP4awt,322347,4,Crystal Ball,Epicus Doomicus Metallicus (2007 Bonus Edition),1986,Candlemass,20
