danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,album,year,artist,album_popularity
0.38,0.627,10,-9.647,1,0.267,0.342,0.000231,0.092,0.255,95.797,audio_features,7wvgGz8Mkz7VWpGKztBtBg,spotify:track:7wvgGz8Mkz7VWpGKztBtBg,https://api.spotify.com/v1/tracks/7wvgGz8Mkz7VWpGKztBtBg,https://api.spotify.com/v1/audio-analysis/7wvgGz8Mkz7VWpGKztBtBg,246413,4,Strawberry Fields Forever - Stereo Mix 2015,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967,The Beatles,55
0.897,0.516,0,-8.867,1,0.0883,0.69,0.737,0.125,0.144,120.735,audio_features,4A8PQVuWGPWc8qp33aJX2U,spotify:track:4A8PQVuWGPWc8qp33aJX2U,https://api.spotify.com/v1/tracks/4A8PQVuWGPWc8qp33aJX2U,https://api.spotify.com/v1/audio-analysis/4A8PQVuWGPWc8qp33aJX2U,176707,3,Penny Lane - Take 6 / Instrumental,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967,The Beatles,55
0.624,0.536,9,-7.617,1,0.042,0.0369,0.0028,0.108,0.641,112.931,audio_features,57YeN4L1zAYvnIlLwL3hp6,spotify:track:57YeN4L1zAYvnIlLwL3hp6,https://api.spotify.com/v1/tracks/57YeN4L1zAYvnIlLwL3hp6,https://api.spotify.com/v1/audio-analysis/57YeN4L1zAYvnIlLwL3hp6,179147,4,Penny Lane - Stereo Mix 2017,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967,The Beatles,55
0.469,0.596,7,-8.348,1,0.0749,0.0101,0,0.321,0.783,133.586,audio_features,4BRkPBUxOYffM2QXVlq7aC,spotify:track:4BRkPBUxOYffM2QXVlq7aC,https://api.spotify.com/v1/tracks/4BRkPBUxOYffM2QXVlq7aC,https://api.spotify.com/v1/audio-analysis/4BRkPBUxOYffM2QXVlq7aC,158853,4,Taxman - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.581,0.28,4,-9.091,0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,audio_features,5GjPQ0eI7AgmOnADn1EO6Q,spotify:track:5GjPQ0eI7AgmOnADn1EO6Q,https://api.spotify.com/v1/tracks/5GjPQ0eI7AgmOnADn1EO6Q,https://api.spotify.com/v1/audio-analysis/5GjPQ0eI7AgmOnADn1EO6Q,126533,4,Eleanor Rigby - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.494,0.47,8,-9.599,0,0.0301,0.21,0,0.28,0.698,103.477,audio_features,2ylCrFiBu98SC0vFfaCent,spotify:track:2ylCrFiBu98SC0vFfaCent,https://api.spotify.com/v1/tracks/2ylCrFiBu98SC0vFfaCent,https://api.spotify.com/v1/audio-analysis/2ylCrFiBu98SC0vFfaCent,180320,4,I'm Only Sleeping - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.391,0.593,5,-8.999,1,0.0413,0.7,0.000249,0.0829,0.707,123.986,audio_features,4RdJFhfLQcezwN5LsXl4qP,spotify:track:4RdJFhfLQcezwN5LsXl4qP,https://api.spotify.com/v1/tracks/4RdJFhfLQcezwN5LsXl4qP,https://api.spotify.com/v1/audio-analysis/4RdJFhfLQcezwN5LsXl4qP,179827,4,Love You To - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.29,0.247,7,-12.125,1,0.0383,0.921,0.00565,0.0917,0.36,165.361,audio_features,2B4Y9u4ERAFiMo13XPJyGP,spotify:track:2B4Y9u4ERAFiMo13XPJyGP,https://api.spotify.com/v1/tracks/2B4Y9u4ERAFiMo13XPJyGP,https://api.spotify.com/v1/audio-analysis/2B4Y9u4ERAFiMo13XPJyGP,144880,4,"Here, There And Everywhere - Remastered 2009",Revolver (Remastered),1966,The Beatles,72
0.604,0.549,1,-9.873,1,0.0389,0.531,0,0.438,0.696,111.398,audio_features,50xwQXPtfNZFKFeZ0XePWc,spotify:track:50xwQXPtfNZFKFeZ0XePWc,https://api.spotify.com/v1/tracks/50xwQXPtfNZFKFeZ0XePWc,https://api.spotify.com/v1/audio-analysis/50xwQXPtfNZFKFeZ0XePWc,158880,4,Yellow Submarine - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.329,0.678,3,-7.878,1,0.0344,0.103,0.168,0.843,0.672,106.476,audio_features,3VSuWxZM6x6V3ig5nYtikL,spotify:track:3VSuWxZM6x6V3ig5nYtikL,https://api.spotify.com/v1/tracks/3VSuWxZM6x6V3ig5nYtikL,https://api.spotify.com/v1/audio-analysis/3VSuWxZM6x6V3ig5nYtikL,156040,4,She Said She Said - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.77,0.496,11,-8.45,1,0.0468,0.719,0,0.123,0.571,117.331,audio_features,7HTH1ppjkkOe7RLoBDKXYJ,spotify:track:7HTH1ppjkkOe7RLoBDKXYJ,https://api.spotify.com/v1/tracks/7HTH1ppjkkOe7RLoBDKXYJ,https://api.spotify.com/v1/audio-analysis/7HTH1ppjkkOe7RLoBDKXYJ,129293,3,Good Day Sunshine - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.555,0.65,4,-6.936,1,0.0282,0.0067,0.0491,0.236,0.966,132.59,audio_features,4KRgqwb4kvBuTz1utbYxfb,spotify:track:4KRgqwb4kvBuTz1utbYxfb,https://api.spotify.com/v1/tracks/4KRgqwb4kvBuTz1utbYxfb,https://api.spotify.com/v1/audio-analysis/4KRgqwb4kvBuTz1utbYxfb,120493,4,And Your Bird Can Sing - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.483,0.351,1,-10.487,0,0.0278,0.783,0,0.115,0.713,81.208,audio_features,1kDkaFlmkdEZiVUogaP9OZ,spotify:track:1kDkaFlmkdEZiVUogaP9OZ,https://api.spotify.com/v1/tracks/1kDkaFlmkdEZiVUogaP9OZ,https://api.spotify.com/v1/audio-analysis/1kDkaFlmkdEZiVUogaP9OZ,119813,4,For No One - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.394,0.64,4,-8.992,1,0.0488,0.164,0.139,0.153,0.574,164.626,audio_features,1ob06Ol8FMIPQgjpg7bMyk,spotify:track:1ob06Ol8FMIPQgjpg7bMyk,https://api.spotify.com/v1/tracks/1ob06Ol8FMIPQgjpg7bMyk,https://api.spotify.com/v1/audio-analysis/1ob06Ol8FMIPQgjpg7bMyk,134267,4,Doctor Robert - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.493,0.525,9,-9.289,1,0.0315,0.182,4.4e-06,0.148,0.449,127.492,audio_features,7orb0y6ySGdsYZywMoQtsD,spotify:track:7orb0y6ySGdsYZywMoQtsD,https://api.spotify.com/v1/tracks/7orb0y6ySGdsYZywMoQtsD,https://api.spotify.com/v1/audio-analysis/7orb0y6ySGdsYZywMoQtsD,147973,4,I Want To Tell You - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.521,0.524,0,-6.136,1,0.0302,0.42,9.27e-06,0.0838,0.711,136.679,audio_features,3tGhRLgcCP6SIZU3tbGl7l,spotify:track:3tGhRLgcCP6SIZU3tbGl7l,https://api.spotify.com/v1/tracks/3tGhRLgcCP6SIZU3tbGl7l,https://api.spotify.com/v1/audio-analysis/3tGhRLgcCP6SIZU3tbGl7l,149240,4,Got To Get You Into My Life - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.38,0.829,5,-6.105,1,0.0405,8.4e-05,0.00208,0.342,0.0534,125.887,audio_features,00oZhqZIQfL9P5CjOP6JsO,spotify:track:00oZhqZIQfL9P5CjOP6JsO,https://api.spotify.com/v1/tracks/00oZhqZIQfL9P5CjOP6JsO,https://api.spotify.com/v1/audio-analysis/00oZhqZIQfL9P5CjOP6JsO,179547,4,Tomorrow Never Knows - Remastered 2009,Revolver (Remastered),1966,The Beatles,72
0.524,0.88,0,-3.865,1,0.0987,0.404,0.000191,0.154,0.758,148.058,audio_features,4aX3n1Pn6jiCbvqBL8eqyP,spotify:track:4aX3n1Pn6jiCbvqBL8eqyP,https://api.spotify.com/v1/tracks/4aX3n1Pn6jiCbvqBL8eqyP,https://api.spotify.com/v1/audio-analysis/4aX3n1Pn6jiCbvqBL8eqyP,140173,4,Love Me Do - Mono / Remastered,1 (Remastered),2000,The Beatles,78
0.581,0.821,0,-4.387,1,0.0318,0.507,0,0.108,0.968,136.145,audio_features,1euKWJfJSfPhgSendPrcXb,spotify:track:1euKWJfJSfPhgSendPrcXb,https://api.spotify.com/v1/tracks/1euKWJfJSfPhgSendPrcXb,https://api.spotify.com/v1/audio-analysis/1euKWJfJSfPhgSendPrcXb,116160,4,From Me To You - Mono / Remastered,1 (Remastered),2000,The Beatles,78
0.377,0.916,4,-3.199,0,0.0481,0.26,0,0.074,0.912,75.533,audio_features,6nEkxYIEnrbYH7h1hJ8Xn6,spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6,https://api.spotify.com/v1/tracks/6nEkxYIEnrbYH7h1hJ8Xn6,https://api.spotify.com/v1/audio-analysis/6nEkxYIEnrbYH7h1hJ8Xn6,140920,4,She Loves You - Mono / Remastered,1 (Remastered),2000,The Beatles,78
0.49,0.715,7,-5.549,1,0.0476,0.386,0,0.311,0.866,130.726,audio_features,4pbG9SUmWIvsROVLF0zF9s,spotify:track:4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/audio-analysis/4pbG9SUmWIvsROVLF0zF9s,145747,4,I Want To Hold Your Hand - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.426,0.76,0,-4.082,1,0.0414,0.118,0,0.325,0.955,171.838,audio_features,38Vb1J5W5LOs0i7SAF76pa,spotify:track:38Vb1J5W5LOs0i7SAF76pa,https://api.spotify.com/v1/tracks/38Vb1J5W5LOs0i7SAF76pa,https://api.spotify.com/v1/audio-analysis/38Vb1J5W5LOs0i7SAF76pa,131213,4,Can't Buy Me Love - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.546,0.818,0,-4.89,1,0.031,0.0487,0,0.0983,0.756,138.561,audio_features,1pctwlBtIcKIjQMzsVcGHB,spotify:track:1pctwlBtIcKIjQMzsVcGHB,https://api.spotify.com/v1/tracks/1pctwlBtIcKIjQMzsVcGHB,https://api.spotify.com/v1/audio-analysis/1pctwlBtIcKIjQMzsVcGHB,152920,4,A Hard Day's Night - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.564,0.827,7,-7.089,1,0.0283,0.0904,3.73e-06,0.127,0.912,89.847,audio_features,5hhF25sWnZvXhimOHLjTRE,spotify:track:5hhF25sWnZvXhimOHLjTRE,https://api.spotify.com/v1/tracks/5hhF25sWnZvXhimOHLjTRE,https://api.spotify.com/v1/audio-analysis/5hhF25sWnZvXhimOHLjTRE,139347,4,I Feel Fine - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.636,0.677,9,-5.605,1,0.0316,0.265,0,0.215,0.837,138.707,audio_features,5ylLypaOksxWd75YrGtx2N,spotify:track:5ylLypaOksxWd75YrGtx2N,https://api.spotify.com/v1/tracks/5ylLypaOksxWd75YrGtx2N,https://api.spotify.com/v1/audio-analysis/5ylLypaOksxWd75YrGtx2N,163320,4,Eight Days A Week - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.554,0.904,4,-6.319,0,0.0536,0.0638,0,0.259,0.801,123.443,audio_features,7nhrlsT1P4qsslp28UA1BI,spotify:track:7nhrlsT1P4qsslp28UA1BI,https://api.spotify.com/v1/tracks/7nhrlsT1P4qsslp28UA1BI,https://api.spotify.com/v1/audio-analysis/7nhrlsT1P4qsslp28UA1BI,190120,4,Ticket To Ride - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.602,0.736,11,-6.51,0,0.0332,0.149,0,0.0776,0.819,94.931,audio_features,3Smida2eCUsLzDcmZqXEZ3,spotify:track:3Smida2eCUsLzDcmZqXEZ3,https://api.spotify.com/v1/tracks/3Smida2eCUsLzDcmZqXEZ3,https://api.spotify.com/v1/audio-analysis/3Smida2eCUsLzDcmZqXEZ3,139240,4,Help! - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.401,0.189,0,-11.189,1,0.0287,0.871,0,0.0968,0.357,94.509,audio_features,4E5rL7YL0hVUPqeMSpjEF2,spotify:track:4E5rL7YL0hVUPqeMSpjEF2,https://api.spotify.com/v1/tracks/4E5rL7YL0hVUPqeMSpjEF2,https://api.spotify.com/v1/audio-analysis/4E5rL7YL0hVUPqeMSpjEF2,125320,4,Yesterday - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.665,0.782,6,-8.438,0,0.0307,0.12,4.19e-06,0.125,0.731,137.453,audio_features,29b2b96jozyD9GPCkOrVLs,spotify:track:29b2b96jozyD9GPCkOrVLs,https://api.spotify.com/v1/tracks/29b2b96jozyD9GPCkOrVLs,https://api.spotify.com/v1/audio-analysis/29b2b96jozyD9GPCkOrVLs,169000,4,Day Tripper - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.378,0.677,2,-8.63,1,0.0298,0.0635,0,0.183,0.648,106.071,audio_features,1hTUFqJuQAMjXVGwUPWDqi,spotify:track:1hTUFqJuQAMjXVGwUPWDqi,https://api.spotify.com/v1/tracks/1hTUFqJuQAMjXVGwUPWDqi,https://api.spotify.com/v1/audio-analysis/1hTUFqJuQAMjXVGwUPWDqi,135693,4,We Can Work It Out - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.472,0.856,7,-6.03,1,0.0562,0.147,2.78e-06,0.595,0.841,78.696,audio_features,0Ui8KPWZbJJQ2Y0CIQuVqX,spotify:track:0Ui8KPWZbJJQ2Y0CIQuVqX,https://api.spotify.com/v1/tracks/0Ui8KPWZbJJQ2Y0CIQuVqX,https://api.spotify.com/v1/audio-analysis/0Ui8KPWZbJJQ2Y0CIQuVqX,138200,4,Paperback Writer - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.66,0.557,1,-9.597,1,0.03,0.158,0,0.543,0.788,110.743,audio_features,7zRmGvtSy36Jr19U5OInJT,spotify:track:7zRmGvtSy36Jr19U5OInJT,https://api.spotify.com/v1/tracks/7zRmGvtSy36Jr19U5OInJT,https://api.spotify.com/v1/audio-analysis/7zRmGvtSy36Jr19U5OInJT,158800,4,Yellow Submarine - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.605,0.314,0,-7.631,1,0.0327,0.916,0,0.359,0.836,138.148,audio_features,0Wv8IXRUDZOfmFJHC1VOFI,spotify:track:0Wv8IXRUDZOfmFJHC1VOFI,https://api.spotify.com/v1/tracks/0Wv8IXRUDZOfmFJHC1VOFI,https://api.spotify.com/v1/audio-analysis/0Wv8IXRUDZOfmFJHC1VOFI,125867,4,Eleanor Rigby - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.679,0.592,9,-5.963,1,0.0402,0.0964,0.0138,0.16,0.55,113.265,audio_features,7afyyi8zn4FzWbcJ70F56V,spotify:track:7afyyi8zn4FzWbcJ70F56V,https://api.spotify.com/v1/tracks/7afyyi8zn4FzWbcJ70F56V,https://api.spotify.com/v1/audio-analysis/7afyyi8zn4FzWbcJ70F56V,180520,4,Penny Lane - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.397,0.625,7,-5.829,1,0.0347,0.437,5.47e-06,0.263,0.676,104.54,audio_features,6KqiVlOLfDzJViJVAPym1p,spotify:track:6KqiVlOLfDzJViJVAPym1p,https://api.spotify.com/v1/tracks/6KqiVlOLfDzJViJVAPym1p,https://api.spotify.com/v1/audio-analysis/6KqiVlOLfDzJViJVAPym1p,227760,4,All You Need Is Love - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.498,0.806,0,-5.284,1,0.0265,0.402,5.74e-06,0.525,0.664,99.396,audio_features,0hqjsgWRfMBf2s8xsvRq1M,spotify:track:0hqjsgWRfMBf2s8xsvRq1M,https://api.spotify.com/v1/tracks/0hqjsgWRfMBf2s8xsvRq1M,https://api.spotify.com/v1/audio-analysis/0hqjsgWRfMBf2s8xsvRq1M,207787,4,"Hello, Goodbye - Remastered 2015",1 (Remastered),2000,The Beatles,78
0.65,0.777,2,-4.984,1,0.0294,0.141,0.343,0.215,0.574,109.608,audio_features,1raiIrqaqRAqZmQWZlLuBd,spotify:track:1raiIrqaqRAqZmQWZlLuBd,https://api.spotify.com/v1/tracks/1raiIrqaqRAqZmQWZlLuBd,https://api.spotify.com/v1/audio-analysis/1raiIrqaqRAqZmQWZlLuBd,136827,4,Lady Madonna - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,audio_features,0aym2LBJBk9DAYuHHutrIl,spotify:track:0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl,425653,4,Hey Jude - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.703,0.636,7,-7.579,1,0.0376,0.186,0.0256,0.0959,0.218,122.921,audio_features,6zmQ8bzlDIfngjy0Ba3w46,spotify:track:6zmQ8bzlDIfngjy0Ba3w46,https://api.spotify.com/v1/tracks/6zmQ8bzlDIfngjy0Ba3w46,https://api.spotify.com/v1/audio-analysis/6zmQ8bzlDIfngjy0Ba3w46,191773,4,Get Back - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.651,0.892,4,-6.551,1,0.0313,0.00465,2.85e-06,0.127,0.962,135.309,audio_features,1F7s27lLKshLPt9TPCgMDL,spotify:track:1F7s27lLKshLPt9TPCgMDL,https://api.spotify.com/v1/tracks/1F7s27lLKshLPt9TPCgMDL,https://api.spotify.com/v1/audio-analysis/1F7s27lLKshLPt9TPCgMDL,179480,4,The Ballad Of John And Yoko - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.449,0.375,0,-9.329,1,0.0286,0.302,2.41e-06,0.144,0.466,133.845,audio_features,7mzNk14FElnA5DOKQyBrM0,spotify:track:7mzNk14FElnA5DOKQyBrM0,https://api.spotify.com/v1/tracks/7mzNk14FElnA5DOKQyBrM0,https://api.spotify.com/v1/audio-analysis/7mzNk14FElnA5DOKQyBrM0,181413,4,Something - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.559,0.343,9,-13.072,0,0.0424,0.0601,0.138,0.1,0.183,164.53,audio_features,3CEFDHJSiERlfwRujZ1CkJ,spotify:track:3CEFDHJSiERlfwRujZ1CkJ,https://api.spotify.com/v1/tracks/3CEFDHJSiERlfwRujZ1CkJ,https://api.spotify.com/v1/audio-analysis/3CEFDHJSiERlfwRujZ1CkJ,258693,4,Come Together - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.445,0.436,0,-8.536,1,0.0332,0.58,2.63e-05,0.112,0.483,139.848,audio_features,4qsVPnhbvEooD1bSNqvvh0,spotify:track:4qsVPnhbvEooD1bSNqvvh0,https://api.spotify.com/v1/tracks/4qsVPnhbvEooD1bSNqvvh0,https://api.spotify.com/v1/audio-analysis/4qsVPnhbvEooD1bSNqvvh0,230440,4,Let It Be - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.326,0.365,3,-8.776,1,0.0265,0.667,0.000523,0.0718,0.314,133.084,audio_features,5xhP99gVBIkpr7omcdCeiy,spotify:track:5xhP99gVBIkpr7omcdCeiy,https://api.spotify.com/v1/tracks/5xhP99gVBIkpr7omcdCeiy,https://api.spotify.com/v1/audio-analysis/5xhP99gVBIkpr7omcdCeiy,219440,4,The Long And Winding Road - Remastered 2015,1 (Remastered),2000,The Beatles,78
0.536,0.36,9,-10.973,0,0.0408,0.0823,0.167,0.0996,0.147,164.891,audio_features,6lSxM9BKcEZBSDKl2VODsF,spotify:track:6lSxM9BKcEZBSDKl2VODsF,https://api.spotify.com/v1/tracks/6lSxM9BKcEZBSDKl2VODsF,https://api.spotify.com/v1/audio-analysis/6lSxM9BKcEZBSDKl2VODsF,260200,4,Come Together - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.416,0.385,0,-9.388,1,0.0279,0.0958,5.24e-06,0.228,0.458,133.298,audio_features,3S6N0Wbem9KV3DBcYNfXuv,spotify:track:3S6N0Wbem9KV3DBcYNfXuv,https://api.spotify.com/v1/tracks/3S6N0Wbem9KV3DBcYNfXuv,https://api.spotify.com/v1/audio-analysis/3S6N0Wbem9KV3DBcYNfXuv,182227,4,Something - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.816,0.386,2,-9.443,1,0.0382,0.497,9.31e-05,0.309,0.708,131.099,audio_features,0fnY9xlLJCgtBUBX9rNzDJ,spotify:track:0fnY9xlLJCgtBUBX9rNzDJ,https://api.spotify.com/v1/tracks/0fnY9xlLJCgtBUBX9rNzDJ,https://api.spotify.com/v1/audio-analysis/0fnY9xlLJCgtBUBX9rNzDJ,207973,4,Maxwell's Silver Hammer - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.437,0.669,4,-6.524,1,0.0395,0.0344,0.00395,0.347,0.514,173.67,audio_features,3UHv8SSIkNUDRBUHJx3Cg6,spotify:track:3UHv8SSIkNUDRBUHJx3Cg6,https://api.spotify.com/v1/tracks/3UHv8SSIkNUDRBUHJx3Cg6,https://api.spotify.com/v1/audio-analysis/3UHv8SSIkNUDRBUHJx3Cg6,207147,3,Oh! Darling - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.565,0.645,1,-6.194,0,0.0332,0.113,0.000625,0.124,0.626,92.253,audio_features,3e1w0Wm0sH8nUYPArDkBG3,spotify:track:3e1w0Wm0sH8nUYPArDkBG3,https://api.spotify.com/v1/tracks/3e1w0Wm0sH8nUYPArDkBG3,https://api.spotify.com/v1/audio-analysis/3e1w0Wm0sH8nUYPArDkBG3,170800,4,Octopus's Garden - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.326,0.5,9,-8.388,0,0.0315,0.0208,0.0473,0.0941,0.365,142.872,audio_features,5h0yfg2KLqjVOKpCUTkBKo,spotify:track:5h0yfg2KLqjVOKpCUTkBKo,https://api.spotify.com/v1/tracks/5h0yfg2KLqjVOKpCUTkBKo,https://api.spotify.com/v1/audio-analysis/5h0yfg2KLqjVOKpCUTkBKo,467360,3,I Want You (She's So Heavy) - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.569,0.557,9,-10.208,1,0.0428,0.038,0.000228,0.136,0.292,129.101,audio_features,3CPFHaVEHkkH26hAEPgMMp,spotify:track:3CPFHaVEHkkH26hAEPgMMp,https://api.spotify.com/v1/tracks/3CPFHaVEHkkH26hAEPgMMp,https://api.spotify.com/v1/audio-analysis/3CPFHaVEHkkH26hAEPgMMp,185707,4,Here Comes The Sun - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.178,0.283,2,-11.436,1,0.0298,0.613,8.04e-05,0.127,0.19,161.293,audio_features,4Smnlr2WoaZa4CUs0isAPU,spotify:track:4Smnlr2WoaZa4CUs0isAPU,https://api.spotify.com/v1/tracks/4Smnlr2WoaZa4CUs0isAPU,https://api.spotify.com/v1/audio-analysis/4Smnlr2WoaZa4CUs0isAPU,165613,4,Because - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.33,0.442,0,-12.216,1,0.035,0.317,0.0762,0.149,0.326,173.751,audio_features,4kXXWWWIu0avePZXX7cBiW,spotify:track:4kXXWWWIu0avePZXX7cBiW,https://api.spotify.com/v1/tracks/4kXXWWWIu0avePZXX7cBiW,https://api.spotify.com/v1/audio-analysis/4kXXWWWIu0avePZXX7cBiW,242667,3,You Never Give Me Your Money - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.406,0.274,2,-15.138,1,0.0301,0.186,0.138,0.258,0.199,149.875,audio_features,0fdK9ykZqy0e3vn7LbluM1,spotify:track:0fdK9ykZqy0e3vn7LbluM1,https://api.spotify.com/v1/tracks/0fdK9ykZqy0e3vn7LbluM1,https://api.spotify.com/v1/audio-analysis/0fdK9ykZqy0e3vn7LbluM1,146333,4,Sun King - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.69,0.674,4,-7.983,1,0.0391,0.0254,6.59e-06,0.47,0.915,100.497,audio_features,25jKgfxWqISbOF5qjowYDa,spotify:track:25jKgfxWqISbOF5qjowYDa,https://api.spotify.com/v1/tracks/25jKgfxWqISbOF5qjowYDa,https://api.spotify.com/v1/audio-analysis/25jKgfxWqISbOF5qjowYDa,66467,4,Mean Mr Mustard - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.47,0.833,11,-8.017,0,0.0569,0.00203,0.706,0.133,0.491,166.72,audio_features,7BavH3tDEsEDKnntiVTaAu,spotify:track:7BavH3tDEsEDKnntiVTaAu,https://api.spotify.com/v1/tracks/7BavH3tDEsEDKnntiVTaAu,https://api.spotify.com/v1/audio-analysis/7BavH3tDEsEDKnntiVTaAu,72800,4,Polythene Pam - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.527,0.752,2,-7.806,1,0.0298,0.00307,4.49e-05,0.329,0.738,80.647,audio_features,52omU1KgD4yyRkXx2gDgZj,spotify:track:52omU1KgD4yyRkXx2gDgZj,https://api.spotify.com/v1/tracks/52omU1KgD4yyRkXx2gDgZj,https://api.spotify.com/v1/audio-analysis/52omU1KgD4yyRkXx2gDgZj,118813,4,She Came In Through The Bathroom Window - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.395,0.181,0,-11.098,1,0.0284,0.303,0.000184,0.16,0.221,80.663,audio_features,4FWAzXcVNVIRVA4UQxhvbd,spotify:track:4FWAzXcVNVIRVA4UQxhvbd,https://api.spotify.com/v1/tracks/4FWAzXcVNVIRVA4UQxhvbd,https://api.spotify.com/v1/audio-analysis/4FWAzXcVNVIRVA4UQxhvbd,91440,4,Golden Slumbers - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.494,0.558,0,-7.604,1,0.0283,0.0915,0.000786,0.243,0.625,84.005,audio_features,7mBqyUKe8SUUoFBjTiY8Um,spotify:track:7mBqyUKe8SUUoFBjTiY8Um,https://api.spotify.com/v1/tracks/7mBqyUKe8SUUoFBjTiY8Um,https://api.spotify.com/v1/audio-analysis/7mBqyUKe8SUUoFBjTiY8Um,96440,4,Carry That Weight - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.624,0.532,2,-9.15,1,0.0606,0.00045,0.142,0.151,0.125,123.358,audio_features,481payDhvwK4SluEdw2o5v,spotify:track:481payDhvwK4SluEdw2o5v,https://api.spotify.com/v1/tracks/481payDhvwK4SluEdw2o5v,https://api.spotify.com/v1/audio-analysis/481payDhvwK4SluEdw2o5v,141907,1,The End - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
0.742,0.182,0,-20.25,1,0.0986,0.647,2.9e-06,0.344,0.565,100.526,audio_features,6jkFjYzaeMG48F8UBSP0eX,spotify:track:6jkFjYzaeMG48F8UBSP0eX,https://api.spotify.com/v1/tracks/6jkFjYzaeMG48F8UBSP0eX,https://api.spotify.com/v1/audio-analysis/6jkFjYzaeMG48F8UBSP0eX,25120,3,Her Majesty - 2019 Mix,Abbey Road (Super Deluxe Edition),2019,The Beatles,65
